Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	73	9290	2.1	23.6	127.26	9266.4	8651.89	614.51	-45	-5885	-2.21	-14.95	-1.34	-5870.05	-5479.79	-390.26
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1774	223883	24.3	568.8	126.2	223314.2	208496.3	14817.9	211	27325	-4.87	69.43	0.44	27255.57	25447.19	1808.38
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3974	449644	43.59	1142.37	113.15	448501.63	418740.97	29760.66	107	18038	-8.67	45.83	1.54	17992.17	16798.1	1194.07
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	2136	226367	31.93	575.11	105.98	225791.89	210809.57	14982.32	-19	360	-6.64	0.92	1.1	359.08	335.25	23.83
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	169	21228	3.29	53.93	125.61	21174.07	19769.03	1405.04	8	895	-0.43	2.27	-0.68	892.73	833.67	59.06
01/07/2011	Jul-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1774	103288	25.87	262.41	58.22	103025.59	96188.83	6836.76	692	37775	0.42	95.97	-2.33	37679.03	35178.6	2500.43
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	28406	1723441	50.48	4378.58	60.67	1719062.42	1604992.2	114070.22	27663	1660993	22.86	4219.92	-23.38	1656773.08	1546836.14	109936.94
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3646	276428	35.49	702.29	75.82	275725.71	257429.98	18295.73	-537	-26346	-6.85	-66.94	3.44	-26279.06	-24534.72	-1744.34
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1003	71422	16.49	181.46	71.21	71240.54	66513.48	4727.06	87	5813	-5.66	14.77	-0.42	5798.23	5413.3	384.93
01/07/2011	Jul-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	165	13510	4.69	34.32	81.88	13475.68	12581.11	894.57	19	1455	-2.37	3.7	-0.69	1451.3	1355	96.3
01/08/2011	Aug-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1934	107132	94.73	272.18	55.39	106859.82	99768.83	7090.99	-38	-2682	-1.06	-6.81	-0.3	-2675.19	-2498.22	-176.97
01/08/2011	Aug-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	781	34460	14.44	87.55	44.12	34372.45	32091.44	2281.01	-16	-643	-0.09	-1.63	0.08	-641.37	-599	-42.37
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	951	78145	97.21	198.53	82.17	77946.47	72773.86	5172.61	41	1225	0.61	3.1	-2.36	1221.9	1140.44	81.46
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	428	36688	92.62	93.21	85.72	36594.79	34166.12	2428.67	-174	-15325	1.68	-38.93	-0.68	-15286.07	-14272.49	-1013.58
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2522	220432	99.64	560.03	87.4	219871.97	205281.74	14590.23	-309	-26514	1.06	-67.36	0.17	-26446.64	-24691.74	-1754.9
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	5543	401555	99.94	1020.19	72.44	400534.81	373957.22	26577.59	-3532	-229511	0.01	-583.1	2.9	-228927.9	-213736.94	-15190.96
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	11402	716570	99.7	1820.52	62.85	714749.48	667321.81	47427.67	2538	145975	0.53	370.87	-1.52	145604.13	135942.59	9661.54
01/08/2011	Aug-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	847	135951	97.43	345.4	160.51	135605.6	126607.33	8998.27	41	3297	2.42	8.38	-4.07	3288.62	3070.4	218.22
01/08/2011	Aug-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	664	97858	95.53	248.62	147.38	97609.38	91132.58	6476.8	-49	-6157	1.98	-15.64	1.5	-6141.36	-5734.03	-407.33
01/08/2011	Aug-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	1140	76318	95.39	193.89	66.95	76124.11	71072.43	5051.68	-218	-14170	-0.61	-36.01	0.32	-14133.99	-13196.3	-937.69
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	964	51794	80.41	131.59	53.73	51662.41	48234.66	3427.75	-49	-1773	1.94	-4.5	0.85	-1768.5	-1651.15	-117.35
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	971	85294	91.81	216.7	87.84	85077.3	79432.09	5645.21	-19	-2830	1.5	-7.19	-1.17	-2822.81	-2635.12	-187.69
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	951	81851	94.97	207.95	86.07	81643.05	76225.9	5417.15	-57	-2985	2.03	-7.59	1.91	-2977.41	-2779.84	-197.57
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	710	43434	72.12	110.35	61.17	43323.65	40448.86	2874.79	-118	-6384	1.05	-16.22	1	-6367.78	-5945.23	-422.55
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3082	171397	97.5	435.45	55.61	170961.55	159617.38	11344.17	-534	-29332	-1.01	-74.52	0.1	-29257.48	-27315.69	-1941.79
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	391	57881	75.36	147.05	148.03	57733.95	53902.76	3831.19	180	23580	32.98	59.91	-14.53	23520.09	21959.39	1560.7
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	166	16414	20.01	41.7	98.88	16372.3	15285.52	1086.78	-14	-1297	0.47	-3.29	0.49	-1293.71	-1208.05	-85.66
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	763	68332	99.4	173.6	89.56	68158.4	63635.85	4522.55	-201	-17293	0.92	-43.94	0.74	-17249.06	-16104.11	-1144.95
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	239	21750	53.95	55.26	91	21694.74	20255.16	1439.58	-520	-45890	-38.92	-116.59	1.88	-45773.41	-42735.88	-3037.53
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2545	225737	97.72	573.51	88.7	225163.49	210222.88	14940.61	-1152	-93732	-1.75	-238.13	2.29	-93493.87	-87289.96	-6203.91
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6236	452032	99.86	1148.44	72.49	450883.56	420964.84	29918.72	1201	80651	0.22	204.91	-1.27	80446.09	75107.81	5338.28
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	31661	1892363	99.89	4807.75	59.77	1887555.25	1762304.12	125251.13	-8582	-497534	0.5	-1264.03	0.38	-496269.97	-463339.77	-32930.2
01/08/2011	Aug-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	2873	172796	97.62	439.01	60.14	172356.99	160919.86	11437.13	91	1947	1.18	4.95	-1.27	1942.05	1812.63	129.42
01/08/2011	Aug-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	706	60478	61.4	153.65	85.66	60324.35	56321.09	4003.26	-35	-2932	1.69	-7.45	0.09	-2924.55	-2731.23	-193.32
01/08/2011	Aug-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1938	144391	92.84	366.84	74.51	144024.16	134467.45	9556.71	252	14987	1.24	38.08	-2.24	14948.92	13956.78	992.14
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	910	104269	98.61	264.91	114.58	104004.09	97102.97	6901.12	-186	-21381	-0.95	-54.32	-0.06	-21326.68	-19911.51	-1415.17
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	22	2659	2.92	6.76	120.86	2652.24	2475.88	176.36	-44	-5384	-5.1	-13.68	-1	-5370.32	-5014.34	-355.98
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3167	362023	96.84	919.76	114.31	361103.24	337141.44	23961.8	-645	-74286	0.73	-188.73	-0.15	-74097.27	-69180.46	-4916.81
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	8879	840607	99.85	2135.65	94.67	838471.35	782833.23	55638.12	4948	427156	0.7	1085.24	-10.51	426070.76	397797.97	28272.79
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	3597	354356	96.52	900.28	98.51	353455.72	330001.57	23454.15	-2153	-186013	-1.1	-472.59	4.53	-185540.41	-173228.84	-12311.57
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	807	81710	45.54	207.59	101.25	81502.41	76094.59	5407.82	-113	-13637	1.04	-34.65	-2.39	-13602.35	-12699.01	-903.34
01/08/2011	Aug-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	611	36885	87.89	93.71	60.37	36791.29	34349.96	2441.33	-434	-26694	-2.41	-67.82	-0.47	-26626.18	-24859.37	-1766.81
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1115	86605	97.77	220.03	77.67	86384.97	80652.98	5731.99	1	-871	0.56	-2.21	-0.85	-868.79	-811.33	-57.46
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	1960	143034	98.77	363.39	72.98	142670.61	133203.53	9467.08	14	1526	0.93	3.88	0.26	1522.12	1421.49	100.63
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	3299	212833	86.8	540.73	64.51	212292.27	198205	14087.27	274	14222	1.06	36.14	-1.15	14185.86	13244.36	941.5
01/08/2011	Aug-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1123	83664	58.31	212.56	74.5	83451.44	77913.92	5537.52	-45	-3857	-0.83	-9.8	-0.43	-3847.2	-3592.29	-254.91
01/08/2011	Aug-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1293	69224	26.97	175.87	53.54	69048.13	64466.17	4581.96	-1015	-47016	-3.39	-119.45	3.18	-46896.55	-43784.68	-3111.87
01/08/2011	Aug-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	768	33851	4.93	86	44.08	33765	31524.29	2240.71	-53	-2276	0.23	-5.78	0.08	-2270.22	-2119.95	-150.27
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	20130	1249045	58.62	3173.33	62.05	1245871.67	1163200.02	82671.65	18344	1089540	25.26	2768.09	-27.26	1086771.91	1014657.32	72114.59
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	347	32579	16.26	82.77	93.89	32496.23	30339.72	2156.51	-267	-24370	-1.29	-61.91	1.14	-24308.09	-22695.28	-1612.81
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2966	263057	43.62	668.32	88.69	262388.68	244977.38	17411.3	-1905	-141558	-0.41	-359.65	5.62	-141198.35	-131829.53	-9368.82
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	9370	687427	49.91	1746.48	73.36	685680.52	640181.57	45498.95	-1923	-121098	0.57	-307.66	1.76	-120790.34	-112774.59	-8015.75
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	5975	409823	42.78	1041.2	68.59	408781.8	381656.98	27124.82	392	25666	0.92	65.21	-0.22	25600.79	23902.77	1698.02
01/08/2011	Aug-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	375	65222	17.08	165.7	173.93	65056.3	60739.22	4317.08	-58	-11165	0.86	-28.37	-2.48	-11136.63	-10397.46	-739.17
01/08/2011	Aug-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	512	80587	16.08	204.74	157.4	80382.26	75048.59	5333.67	-89	-14715	-1.59	-37.38	-1.17	-14677.62	-13703.1	-974.52
01/08/2011	Aug-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	444	31364	16.43	79.68	70.64	31284.32	29208.23	2076.09	-49	-3592	-0.36	-9.13	-0.26	-3582.87	-3345.3	-237.57
01/08/2011	Aug-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	545	31050	16.11	78.89	56.97	30971.11	28915.99	2055.12	-180	-9906	-0.81	-25.16	0.48	-9880.84	-9225.18	-655.66
01/08/2011	Aug-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	963	83377	24.22	211.83	86.58	83165.17	77646.83	5518.34	8	-779	1.02	-1.98	-1.54	-777.02	-725.28	-51.74
01/08/2011	Aug-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	823	72644	21.67	184.56	88.27	72459.44	67651.68	4807.76	69	6003	0.25	15.25	-0.11	5987.75	5590.42	397.33
01/08/2011	Aug-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	439	27746	13.05	70.49	63.2	27675.51	25838.88	1836.63	-1	51	0.5	0.13	0.26	50.87	47.5	3.37
01/08/2011	Aug-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2362	140118	38.14	355.99	59.32	139762.01	130487.94	9274.07	59	2584	1.87	6.57	-0.4	2577.43	2406.03	171.4
01/08/2011	Aug-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	699	108516	27.18	275.69	155.24	108240.31	101057.89	7182.42	175	24838	9.81	63.1	-4.45	24774.9	23131.11	1643.79
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	233	24121	9.45	61.28	103.52	24059.72	22463.39	1596.33	-50	-4967	-0.85	-12.62	0.74	-4954.38	-4625.45	-328.93
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1598	148913	34.12	378.33	93.19	148534.67	138678.29	9856.38	-100	-8492	1.04	-21.57	0.49	-8470.43	-7908.18	-562.25
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	149	14056	8.94	35.71	94.34	14020.29	13090.14	930.15	-119	-10887	-3.02	-27.66	1.27	-10859.34	-10138.2	-721.14
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1801	174722	27.61	443.9	97.01	174278.1	162713.49	11564.61	-232	-20308	-0.7	-51.59	1.08	-20256.41	-18912.45	-1343.96
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6326	480039	45.37	1219.59	75.88	478819.41	447046.79	31772.62	-3705	-226745	-9.49	-576.07	5.42	-226168.93	-211161.04	-15007.89
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	20047	1230854	44.26	3127.11	61.4	1227726.89	1146260	81466.89	-6610	-382118	0.25	-970.81	0.89	-381147.19	-355854.98	-25292.21
01/08/2011	Aug-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1566	104939	35.04	266.61	67.01	104672.39	97727.11	6945.28	-157	-8682	0.29	-22.06	1.07	-8659.94	-8084.74	-575.2
01/08/2011	Aug-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	704	67482	16.12	171.44	95.86	67310.56	62844.08	4466.48	121	11880	1.15	30.18	0.49	11849.82	11063.5	786.32
01/08/2011	Aug-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	386	30169	6.3	76.64	78.16	30092.36	28095.17	1997.19	-101	-8107	-0.7	-20.6	-0.44	-8086.4	-7550	-536.4
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	940	117792	25.6	299.26	125.31	117492.74	109696.37	7796.37	-138	-15417	-1.34	-39.17	1.74	-15377.83	-14357.42	-1020.41
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	52	6664	1.97	16.93	128.15	6647.07	6205.62	441.45	-21	-2626	-0.13	-6.67	0.89	-2619.33	-2446.27	-173.06
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1330	168140	23.23	427.18	126.42	167712.82	156583.85	11128.97	-444	-55743	-1.07	-141.62	0.22	-55601.38	-51912.45	-3688.93
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	7340	732487	44.69	1860.96	99.79	730626.04	682144.68	48481.36	3366	282843	1.1	718.59	-13.36	282124.41	263403.71	18720.7
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	1824	193184	31.33	490.81	105.91	192693.19	179906.62	12786.57	-312	-33183	-0.6	-84.3	-0.07	-33098.7	-30902.95	-2195.75
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	100	12640	2.48	32.11	126.4	12607.89	11771.47	836.42	-69	-8588	-0.81	-21.82	0.79	-8566.18	-7997.56	-568.62
01/08/2011	Aug-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	790	47239	22.7	120.01	59.8	47118.99	43991.98	3127.01	-984	-56049	-3.17	-142.4	1.58	-55906.6	-52196.85	-3709.75
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	7363	462178	33.33	1174.21	62.77	461003.79	430412.96	30590.83	-21043	-1261263	-17.15	-3204.37	2.1	-1258058.63	-1174579.24	-83479.39
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3616	275259	36.04	699.32	76.12	274559.68	256340.95	18218.73	-30	-1169	0.55	-2.97	0.3	-1166.03	-1089.03	-77
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1454	92545	16.56	235.12	63.65	92309.88	86184.17	6125.71	451	21123	0.07	53.66	-7.56	21069.34	19670.69	1398.65
01/08/2011	Aug-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	140	10998	3.56	27.94	78.56	10970.06	10242.13	727.93	-25	-2512	-1.13	-6.38	-3.32	-2505.62	-2338.98	-166.64
01/09/2011	Sep-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1582	87670	94.49	222.73	55.42	87447.27	81644.23	5803.04	-352	-19462	-0.24	-49.45	0.03	-19412.55	-18124.6	-1287.95
01/09/2011	Sep-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	621	27008	14.55	68.62	43.49	26939.38	25152.16	1787.22	-160	-7452	0.11	-18.93	-0.63	-7433.07	-6939.28	-493.79
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	778	63821	93.5	162.14	82.03	63658.86	59435.07	4223.79	-173	-14324	-3.71	-36.39	-0.14	-14287.61	-13338.79	-948.82
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	443	39678	83.83	100.81	89.57	39577.19	36951	2626.19	15	2990	-8.79	7.6	3.85	2982.4	2784.88	197.52
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	3100	264605	97.53	672.26	85.36	263932.74	246418.99	17513.75	578	44173	-2.11	112.23	-2.04	44060.77	41137.25	2923.52
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	6665	460652	99.96	1170.34	69.12	459481.66	428992.59	30489.07	1122	59097	0.02	150.15	-3.32	58946.85	55035.37	3911.48
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	28461	1678036	99.82	4263.22	58.96	1673772.78	1562707.25	111065.53	17059	961466	0.12	2442.7	-3.89	959023.3	895385.44	63637.86
01/09/2011	Sep-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	770	122236	93.43	310.55	158.75	121925.45	113835.13	8090.32	-77	-13715	-4	-34.85	-1.76	-13680.15	-12772.2	-907.95
01/09/2011	Sep-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	650	95381	92.53	242.32	146.74	95138.68	88825.45	6313.23	-14	-2477	-3	-6.3	-0.64	-2470.7	-2307.13	-163.57
01/09/2011	Sep-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	899	61454	93.79	156.13	68.36	61297.87	57230.75	4067.12	-241	-14864	-1.6	-37.76	1.41	-14826.24	-13841.68	-984.56
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	908	48088	76.44	122.17	52.96	47965.83	44782.63	3183.2	-56	-3706	-3.97	-9.42	-0.77	-3696.58	-3452.03	-244.55
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	902	82360	93.28	209.24	91.31	82150.76	76699.17	5451.59	-69	-2934	1.47	-7.46	3.47	-2926.54	-2732.92	-193.62
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1023	86191	92.73	218.98	84.25	85972.02	80267.44	5704.58	72	4340	-2.24	11.03	-1.82	4328.97	4041.54	287.43
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	604	37000	55.2	94	61.26	36906	34456.69	2449.31	-106	-6434	-16.92	-16.35	0.09	-6417.65	-5992.17	-425.48
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3095	171856	98.26	436.62	55.53	171419.38	160044.83	11374.55	13	459	0.76	1.17	-0.08	457.83	427.45	30.38
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	532	77858	73.73	197.81	146.35	77660.19	72507.33	5152.86	141	19977	-1.63	50.76	-1.68	19926.24	18604.57	1321.67
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	167	16379	18.69	41.61	98.08	16337.39	15253.12	1084.27	1	-35	-1.32	-0.09	-0.8	-34.91	-32.4	-2.51
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	592	52719	86.84	133.94	89.05	52585.06	49095.72	3489.34	-171	-15613	-12.56	-39.66	-0.51	-15573.34	-14540.13	-1033.21
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	156	14554	33.79	36.98	93.29	14517.02	13553.92	963.1	-83	-7196	-20.16	-18.28	2.29	-7177.72	-6701.24	-476.48
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2093	187744	98.71	476.98	89.7	187267.02	174840.32	12426.7	-452	-37993	0.99	-96.53	1	-37896.47	-35382.56	-2513.91
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6300	458207	99.91	1164.13	72.73	457042.87	426715.63	30327.24	64	6175	0.05	15.69	0.24	6159.31	5750.79	408.52
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	19143	1168049	98.54	2967.55	61.02	1165081.45	1087771.48	77309.97	-12518	-724314	-1.35	-1840.2	1.25	-722473.8	-674532.64	-47941.16
01/09/2011	Sep-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	3605	213457	98.5	542.31	59.21	212914.69	198786.11	14128.58	732	40661	0.88	103.3	-0.93	40557.7	37866.25	2691.45
01/09/2011	Sep-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	802	68858	60.99	174.94	85.86	68683.06	64125.89	4557.17	96	8380	-0.41	21.29	0.2	8358.71	7804.8	553.91
01/09/2011	Sep-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1909	140605	91.4	357.22	73.65	140247.78	130941.1	9306.68	-29	-3786	-1.44	-9.62	-0.86	-3776.38	-3526.35	-250.03
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1217	136689	99.06	347.27	112.32	136341.73	127294.61	9047.12	307	32420	0.45	82.36	-2.26	32337.64	30191.64	2146
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	32	3992	4.49	10.15	124.75	3981.85	3718.01	263.84	10	1333	1.57	3.39	3.89	1329.61	1242.13	87.48
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3293	378229	97.25	960.93	114.86	377268.07	352233.63	25034.44	126	16206	0.41	41.17	0.55	16164.83	15092.19	1072.64
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3875	395213	99.71	1004.08	101.99	394208.92	368051.09	26157.83	-5004	-445394	-0.14	-1131.57	7.32	-444262.43	-414782.14	-29480.29
